x, y, theta, stamp, 
1.5579564306209328, 1.3605990297825286, 0.7969482270203492, 13882000000, 
1.5736396917328273, 1.3766486751291662, 0.7969486657784468, 13984000000, 
1.5893229551291663, 1.392698335984135, 0.7969490531027884, 14086000000, 
1.605006143760645, 1.4087479248780743, 0.7969493925410273, 14188000000, 
1.6206893375920102, 1.4247975279504586, 0.7969496985176834, 14290000000, 
1.6363725850557358, 1.4408471970018213, 0.7969499605781629, 14392000000, 
1.6520558065805286, 1.4568968530064248, 0.7969501853606046, 14494000000, 
1.6677389745813789, 1.4729464560618168, 0.7969503899707091, 14596000000, 
1.6834221910997758, 1.4889961110836627, 0.7969505742063623, 14698000000, 
1.699105396299039, 1.5050457593610729, 0.7969507321439492, 14800000000, 
1.7147885739403328, 1.5210953888778034, 0.7969508682322177, 14902000000, 
1.7252440506322542, 1.5317951726494714, 0.796950950191678, 14970000000, 
1.74092724782365, 1.5478448275476933, 0.796951061763688, 15072000000, 
1.7566104226893893, 1.563894459422451, 0.7969511684456602, 15174000000, 
1.772293642509241, 1.5799441408249766, 0.7969512578984218, 15276000000, 
1.7879768164082956, 1.5959937827199737, 0.7969513314619568, 15378000000, 
1.803659989779704, 1.6120434286442036, 0.7969513959599039, 15480000000, 
1.819343206314936, 1.6280931150470093, 0.7969514603004177, 15582000000, 
1.8350263674476592, 1.6441427452265422, 0.796951521137349, 15684000000, 
1.8507095315256947, 1.6601923816136437, 0.7969515692422018, 15786000000, 
1.8663927392265462, 1.6762420702601164, 0.7969516079003461, 15888000000, 
1.8820759560740363, 1.6922917679924043, 0.7969516446097454, 15990000000, 
1.897759109684721, 1.708341397019559, 0.7969516861868651, 16092000000, 
1.9134422619608435, 1.72439102525266, 0.7969517224109358, 16194000000, 
1.9291254741189776, 1.7404407197541814, 0.7969517480835554, 16296000000, 
1.9448086769030453, 1.756490410521498, 0.7969517685968409, 16398000000, 
1.9604918251861203, 1.7725400402574296, 0.7969517958176465, 16500000000, 
1.970947278168729, 1.783239813549472, 0.7969518155808131, 16568000000, 
1.9866304856810892, 1.7992895030798108, 0.7969518390394486, 16670000000, 
2.0023136469769045, 1.815339149508937, 0.7969518553402091, 16772000000, 
2.0179968308417284, 1.8313888243708336, 0.796951869706831, 16874000000, 
2.0336800195990157, 1.8474384988808343, 0.7969518883308631, 16976000000, 
2.049363178460094, 1.8634881409635613, 0.7969519108443022, 17078000000, 
2.065046386479271, 1.8795378349733434, 0.796951926308182, 17180000000, 
2.0807295514108617, 1.8955874904267669, 0.796951935341653, 17282000000, 
2.0964127144216165, 1.9116371447577605, 0.7969519475770915, 17384000000, 
2.1120959173081966, 1.9276868347039902, 0.7969519644428166, 17486000000, 
2.1277790763239235, 1.943736479535969, 0.7969519823309837, 17588000000, 
2.1434622592118187, 1.9597861513423362, 0.7969519924335514, 17690000000, 
2.159145444860049, 1.9758358318997833, 0.7969519981642029, 17792000000, 
2.1696008773561144, 1.986535592270148, 0.796952006555525, 17860000000, 
2.1852840601859786, 2.0025852635672012, 0.7969520232390664, 17962000000, 
2.2009672490104903, 2.0186349405861432, 0.7969520371447352, 18064000000, 
2.2166504012900834, 2.03468458278208, 0.7969520465831409, 18166000000, 
2.232333600324972, 2.050734279367372, 0.7969520533289197, 18268000000, 
2.2480167765681967, 2.066783947836847, 0.796952063617436, 18370000000, 
2.2636999405008127, 2.0828336008889186, 0.7969520813250969, 18472000000, 
2.2793831343006903, 2.0988832850373083, 0.7969520921118705, 18574000000, 
2.2950662941105957, 2.1149329393969567, 0.7969520987438176, 18676000000, 
2.310749469291678, 2.130982612433485, 0.7969521065457429, 18778000000, 
2.3264326539350595, 2.14703228924886, 0.7969521187669052, 18880000000, 
2.342115804027974, 2.163081929726092, 0.7969521353628481, 18982000000, 
2.357799003179337, 2.1791316223546393, 0.7969521443837212, 19084000000, 
2.3734821864567817, 2.195181304132034, 0.7969521484193736, 19186000000, 
2.3839376112628563, 2.205881060874919, 0.7969521546280138, 19254000000, 
2.3996207698273735, 2.2219307123134295, 0.7969521690664821, 19356000000, 
2.4153039840635016, 2.237980420510618, 0.7969521843066834, 19458000000, 
2.4309871709052833, 2.2540301013649406, 0.796952191289856, 19560000000, 
2.4466702980638, 2.2700797277857903, 0.7969521968006145, 19662000000, 
2.462353454968886, 2.2861293831757643, 0.7969522066294727, 19764000000, 
2.4780366657123, 2.302179088670867, 0.7969522225732827, 19866000000, 
2.493719880582409, 2.3182287990888946, 0.796952234451067, 19968000000, 
2.509403014589518, 2.3342784299261607, 0.7969522408129012, 20070000000, 
2.5250861659875103, 2.3503280830706426, 0.7969522475874057, 20172000000, 
2.540769375730838, 2.3663777916476367, 0.7969522606549686, 20274000000, 
2.556452547246257, 2.3824274586593357, 0.796952275192943, 20376000000, 
2.57213568855376, 2.3984770955321166, 0.7969522857643099, 20478000000, 
2.587818873014798, 2.4145267820486214, 0.7969522911471959, 20580000000, 
2.5982743511912854, 2.4252265969791096, 0.7969522956161393, 20648000000, 
2.613957511795652, 2.441276256194924, 0.7969523083645513, 20750000000, 
2.6296406614616017, 2.457325902480741, 0.7969523243999724, 20852000000, 
2.6453238608910414, 2.4733756002708263, 0.7969523337562355, 20954000000, 
2.661007019698031, 2.489425262506284, 0.7969523385922404, 21056000000, 
2.676690190529613, 2.5054749376607086, 0.7969523476634405, 21158000000, 
2.6923733783537687, 2.5215246245787806, 0.7969523610338894, 21260000000, 
2.708056523594295, 2.5375742678457303, 0.7969523761374274, 21362000000, 
2.723739712047911, 2.5536239581442377, 0.7969523838925376, 21464000000, 
2.7394228913774117, 2.569673644733808, 0.7969523885227984, 21566000000, 
2.7551060398150264, 2.5857232957956997, 0.7969524015383926, 21668000000, 
2.7707892329454746, 2.6017729893568338, 0.7969524165698894, 21770000000, 
2.7864723823579745, 2.6178226388027657, 0.7969524281153421, 21872000000, 
2.802155550496894, 2.6338723124690824, 0.7969524348354085, 21974000000, 
2.8178387530532376, 2.6499220239501584, 0.7969524415024368, 22076000000, 
2.828294187535144, 2.6606217933996463, 0.7969524497552475, 22144000000, 
2.843977323937995, 2.6766714306481294, 0.7969524658483366, 22246000000, 
2.8596605099696477, 2.6927211197832164, 0.7969524773155581, 22348000000, 
2.8753437088950755, 2.708770826255741, 0.7969524825503753, 22450000000, 
2.891026848400703, 2.7248204746217906, 0.7969524910742712, 22552000000, 
2.9067100080257715, 2.7408701379566, 0.7969525056672135, 22654000000, 
2.922393214679192, 2.756919849051063, 0.7969525208984305, 22756000000, 
2.938076372374631, 2.7729695113838364, 0.7969525295109015, 22858000000, 
2.9537595123505587, 2.789019161617154, 0.7969525364576406, 22960000000, 
2.9694427039761297, 2.805068862719126, 0.7969525462033262, 23062000000, 
2.985125891979015, 2.82111855618395, 0.7969525606528945, 23164000000, 
3.000809024831614, 2.837168193258527, 0.7969525749756147, 23266000000, 
3.016492204697263, 2.8532178822614096, 0.7969525820528554, 23368000000, 
3.0321753858064486, 2.869267576576895, 0.796952587636007, 23470000000, 
3.042630812357962, 2.8799673421331327, 0.7969525967758141, 23538000000, 
3.0583139928838468, 2.8960170297400767, 0.7969526129073251, 23640000000, 
3.0739971670682946, 2.9120667111737553, 0.7969526247899436, 23742000000, 
3.089680310263969, 2.9281163642472734, 0.7969526332716312, 23844000000, 
3.105363499462932, 2.9441660682959947, 0.7969526406630552, 23946000000, 
3.1210466607909906, 2.9602157393057755, 0.7969526531846388, 24048000000, 
3.136729820238295, 2.976265407030338, 0.7969526703199616, 24150000000, 
3.1524130073654972, 2.992315103660801, 0.7969526797655714, 24252000000, 
3.168096141187634, 3.008364751025859, 0.7969526868178474, 24354000000, 
3.183779315142388, 3.024414440315917, 0.7969526962768084, 24456000000, 
3.199462507966203, 3.040464143811119, 0.7969527105641724, 24558000000, 
3.2151456452193634, 3.056513790452225, 0.7969527261409295, 24660000000, 
3.2308287979877184, 3.072563455409117, 0.7969527348594593, 24762000000, 
3.2412842645512794, 3.08326326757062, 0.796952739351317, 24830000000, 
3.2569674454936393, 3.0993129651855726, 0.7969527477931542, 24932000000, 
3.2726505809948985, 3.1153626115410384, 0.7969527640656668, 25034000000, 
3.288333749257211, 3.1314122915766016, 0.7969527789902334, 25136000000, 
3.3040169500513343, 3.1474620078558253, 0.7969527867969991, 25238000000, 
3.3197000807943877, 3.163511656754723, 0.796952794632628, 25340000000, 
3.3353832320928483, 3.1795613236411224, 0.7969528075565997, 25442000000, 
3.351066434009636, 3.195611039951902, 0.7969528240175954, 25544000000, 
3.3667495839680712, 3.2116607032737066, 0.7969528355128884, 25646000000, 
3.3824327468258013, 3.22771038411441, 0.7969528433396667, 25748000000, 
3.3981159173042927, 3.2437600756417626, 0.7969528507234156, 25850000000, 
3.413799052944859, 3.25980972626067, 0.7969528666978265, 25952000000, 
3.429482234120296, 3.2758594228001945, 0.7969528825185445, 26054000000, 
3.4399376996027846, 3.286559232649336, 0.7969528890921245, 26122000000, 
3.4556208369010117, 3.3026088895352235, 0.7969528965676488, 26224000000, 
3.4713039854414127, 3.318658560180784, 0.7969529064118789, 26326000000, 
3.4869871783619013, 3.334708270902669, 0.796952921938648, 26428000000, 
3.5026703370331376, 3.3507579462326924, 0.7969529367106175, 26530000000, 
3.5183534692291683, 3.366807596076643, 0.7969529468308196, 26632000000, 
3.5340366515981554, 3.3828573031480005, 0.7969529543588447, 26734000000, 
3.5497198356249786, 3.3989070094336484, 0.7969529646693664, 26836000000, 
3.565402968950899, 3.4149566605510673, 0.7969529817971945, 26938000000, 
3.5810861288132325, 3.431006339061401, 0.7969529959911824, 27040000000, 
3.596769320784398, 3.447056054328731, 0.7969530037380297, 27142000000, 
3.6124524527571227, 3.4631057112982244, 0.796953013038556, 27244000000, 
3.628135632110235, 3.4791554131198965, 0.7969530273877193, 27346000000, 
3.638591081150287, 3.489855209060461, 0.7969530375888604, 27414000000, 
3.6542742125611114, 3.505904860045071, 0.7969530520582464, 27516000000, 
3.6699573896634834, 3.521954562123523, 0.796953060655737, 27618000000, 
3.685640554387162, 3.538004254360717, 0.7969530681917261, 27720000000, 
3.7013236949434853, 3.5540539176998167, 0.7969530845350989, 27822000000, 
3.717006879103498, 3.57010362456486, 0.7969531006418854, 27924000000, 
3.732690018938326, 3.5861532869811286, 0.7969531117899296, 28026000000, 
3.748373170863355, 3.6022029669007254, 0.796953120007314, 28128000000, 
3.7640563570654675, 3.6182526823645564, 0.7969531298995141, 28230000000, 
3.779739492026198, 3.63430234036631, 0.7969531468364579, 28332000000, 
3.795422667404287, 3.650352040484099, 0.7969531626401636, 28434000000, 
3.811105830862718, 3.6664017300970984, 0.7969531707111007, 28536000000, 
3.826788964819397, 3.682451394759455, 0.796953180701852, 28638000000, 
3.8424721509238178, 3.698501109715452, 0.7969531941507043, 28740000000, 
3.85292758358122, 3.7092008924234907, 0.7969532040527676, 28808000000, 
3.8686107241688776, 3.7252505584429234, 0.7969532204346264, 28910000000, 
3.8842939019807337, 3.7413002652892726, 0.7969532294743964, 29012000000, 
3.8999770492545234, 3.7573499456589445, 0.7969532382424944, 29114000000, 
3.9156601947966228, 3.773399620291788, 0.7969532527391018, 29216000000, 
3.9313433788146046, 3.789449332797406, 0.7969532689930445, 29318000000, 
3.947026508649327, 3.8054989897109435, 0.7969532823466704, 29420000000, 
3.962709676528624, 3.8215486907914795, 0.7969532913980585, 29522000000, 
3.978392846580169, 3.8375983953048407, 0.7969533004164381, 29624000000, 
3.9940759682083185, 3.853648046296604, 0.7969533171012939, 29726000000, 
4.009759115562908, 3.8696977228062694, 0.7969533339784687, 29828000000, 
4.0254423211719, 3.885747460984918, 0.7969533454907057, 29930000000, 
4.0411254835739365, 3.90179715976823, 0.7969533537277008, 30032000000, 
4.051580891025787, 3.912496923404513, 0.7969533611342103, 30100000000, 
4.067264016382083, 3.92854657984128, 0.7969533782103289, 30202000000, 
4.082947201245503, 3.944596296848001, 0.7969533948267804, 30304000000, 
4.0986303846676595, 3.960646014318023, 0.7969534043422823, 30406000000, 
4.114313501965869, 3.9766956686653896, 0.7969534139922319, 30508000000, 
4.129996665454404, 3.9927453689519568, 0.796953427363079, 30610000000, 
4.145679833846767, 4.008795070586827, 0.7969534438480907, 30712000000, 
4.16136296874851, 4.024844738528386, 0.7969534596508513, 30814000000, 
4.177046144375628, 4.04089445190844, 0.7969534694012341, 30916000000, 
4.19272928013471, 4.0569441278594605, 0.7969534791568542, 31018000000, 
4.208412417498133, 4.0729938009984545, 0.7969534951527785, 31120000000, 
4.224095604504658, 4.089043524110818, 0.7969535125849151, 31222000000, 
4.239778742947456, 4.1050931983238215, 0.7969535244946603, 31324000000, 
4.255461901513814, 4.121142898488952, 0.7969535343474983, 31426000000, 
4.271145049734675, 4.137192587549336, 0.7969535451641168, 31528000000, 
4.286828177691185, 4.153242252244286, 0.7969535635602015, 31630000000, 
4.297283625195326, 4.163942058644799, 0.7969535751105808, 31698000000, 
4.312966815929645, 4.179991788558357, 0.796953586768207, 31800000000, 
4.328649938844454, 4.196041454120708, 0.7969535968844279, 31902000000, 
4.34433307324, 4.212091130838458, 0.7969536097912993, 32004000000, 
4.360016263883714, 4.228140861843103, 0.7969536277076394, 32106000000, 
4.375699406006677, 4.244190543112239, 0.796953643232146, 32208000000, 
4.391382527575998, 4.26024020594687, 0.7969536543089402, 32310000000, 
4.407065693987206, 4.276289918950892, 0.7969536642264767, 32412000000, 
4.422748872946173, 4.292339641894537, 0.7969536785058713, 32514000000, 
4.438431984143776, 4.308389293058612, 0.7969536970694849, 32616000000, 
4.454115142413208, 4.324438993575127, 0.7969537113752688, 32718000000, 
4.469798312286086, 4.340488709844349, 0.7969537206229108, 32820000000, 
4.48548144048358, 4.356538385548228, 0.7969537331758451, 32922000000, 
4.495936884311339, 4.367238192404956, 0.7969537449452068, 32990000000, 
4.511620037515167, 4.3832878887485505, 0.7969537621890599, 33092000000, 
4.527303163953118, 4.399337558749166, 0.7969537765769833, 33194000000, 
4.542986331987019, 4.415387275555324, 0.7969537870231564, 33296000000, 
4.558669485352969, 4.431436978974198, 0.7969537983599103, 33398000000, 
4.574352618947117, 4.44748665798947, 0.7969538171317004, 33500000000, 
4.590035790175641, 4.463536375323448, 0.7969538342042788, 33602000000, 
4.605718908638966, 4.479586039890647, 0.7969538461433321, 33704000000, 
4.621402058466369, 4.495635742083676, 0.7969538570781826, 33806000000, 
4.637085234829867, 4.511685469316769, 0.7969538710576273, 33908000000, 
4.652768359736509, 4.527735141197511, 0.7969538900369825, 34010000000, 
4.668451483474354, 4.543784812047805, 0.7969539060436768, 34112000000, 
4.684134667630132, 4.559834548432732, 0.7969539172201121, 34214000000, 
4.6945901007961135, 4.5705343513880194, 0.7969539230933586, 34282000000, 
4.710273219699481, 4.586584021907106, 0.7969539388326425, 34384000000, 
4.72595636175436, 4.602633713345496, 0.7969539579492367, 34486000000, 
4.741639541877766, 4.618683444342528, 0.7969539733591625, 34588000000, 
4.757322664885826, 4.63473312029499, 0.7969539845951447, 34690000000, 
4.773005790881332, 4.650782802541467, 0.7969539970435162, 34792000000, 
4.788688966932559, 4.666832531998637, 0.7969540145640778, 34894000000, 
4.804372118982541, 4.682882235996426, 0.796954032371759, 34996000000, 
4.82005523583826, 4.698931905258148, 0.7969540463209814, 35098000000, 
4.835738394163183, 4.714981621590271, 0.796954057618654, 35200000000, 
4.851421552525957, 4.731031338034356, 0.7969540708089089, 35302000000, 
4.86710467998159, 4.747081019080049, 0.79695409081529, 35404000000, 
4.88278784173447, 4.763130735547191, 0.796954107797404, 35506000000, 
4.8932432698302755, 4.773830534068387, 0.7969541163788787, 35574000000, 
4.908926392958494, 4.789880216759933, 0.7969541281075214, 35676000000, 
4.9246095552916715, 4.8059299390703325, 0.7969541424529232, 35778000000, 
4.9402926763541855, 4.821979615588451, 0.7969541615025533, 35880000000, 
4.955975818423492, 4.838029314374244, 0.7969541792646178, 35982000000, 
4.9716589958860755, 4.85407905185147, 0.7969541912719382, 36084000000, 
4.987342113239618, 4.870128731778318, 0.7969542033018989, 36186000000, 
5.003025227802986, 4.886178405542324, 0.7969542207077466, 36288000000, 
5.018708402827728, 4.902228140017859, 0.7969542402802335, 36390000000, 
5.0343915584181955, 4.918277855237333, 0.7969542548023221, 36492000000, 
5.0500746628841835, 4.934327522025684, 0.796954266909301, 36594000000, 
5.065757811650076, 4.950377236086135, 0.796954280846671, 36696000000, 
5.076213264426853, 4.9610770635921, 0.7969542936548756, 36764000000, 
5.091896393782158, 4.977126753443491, 0.7969543129267684, 36866000000, 
5.107579508865013, 4.99317642959639, 0.7969543286375204, 36968000000, 
5.123262672032259, 5.00922615925582, 0.7969543407278713, 37070000000, 
5.1389458279311855, 5.025275882509847, 0.7969543541870778, 37172000000, 
5.154628932988904, 5.041325550237175, 0.7969543742432506, 37274000000, 
5.170312083134433, 5.057375263945915, 0.7969543931302692, 37376000000, 
5.185995240589613, 5.073424986893848, 0.796954405817165, 37478000000, 
5.201678357959624, 5.089474673676103, 0.796954419974187, 37580000000, 
5.21736151361636, 5.105524397341872, 0.7969544364593435, 37682000000, 
5.233044640639307, 5.121574089529567, 0.7969544562240074, 37784000000, 
5.248727771961127, 5.137623786827352, 0.7969544739816631, 37886000000, 
5.259183216089938, 5.148323610196781, 0.7969544825063715, 37954000000, 
5.274866346074596, 5.164373312146132, 0.7969544947665017, 38056000000, 
5.290549474540648, 5.180423010548541, 0.7969545129730695, 38158000000, 
5.306232630888307, 5.1964727351676485, 0.7969545326945663, 38260000000, 
5.321915740247987, 5.212522412353783, 0.7969545499191705, 38362000000, 
5.337598882934398, 5.228572127147037, 0.7969545632562749, 38464000000, 
5.353282032663358, 5.244621851759092, 0.7969545765024907, 38566000000, 
5.368965151224629, 5.260671541126005, 0.7969545969761056, 38668000000, 
5.384648307968831, 5.276721268668396, 0.796954617401066, 38770000000, 
5.400331436404373, 5.292770968549963, 0.7969546319115862, 38872000000, 
5.416014559356837, 5.308820667646419, 0.7969546461516077, 38974000000, 
5.4316977206867, 5.324870405559073, 0.7969546622871911, 39076000000, 
5.447380831156596, 5.3409200882329735, 0.7969546830231057, 39178000000, 
5.463063971345963, 5.356969801652798, 0.7969547023006885, 39280000000, 
5.4735194116368575, 5.367669625691515, 0.7969547111913398, 39348000000, 
5.4892025178484785, 5.383719310118568, 0.7969547249423239, 39450000000, 
5.504885654571734, 5.399769025016781, 0.7969547423924889, 39552000000, 
5.520568801462416, 5.4158187475671244, 0.7969547625061402, 39654000000, 
5.536251914771038, 5.431868436352112, 0.7969547823945701, 39756000000, 
5.55193506437888, 5.447918164628231, 0.7969547967505662, 39858000000, 
5.567618204957768, 5.4639678875985185, 0.7969548105843343, 39960000000, 
5.583301293133006, 5.48001755382637, 0.7969548301609645, 40062000000, 
5.598984431841616, 5.496067271036709, 0.7969548517817083, 40164000000, 
5.614667609946834, 5.512117029181928, 0.7969548695167094, 40266000000, 
5.630350734689548, 5.528166736524323, 0.7969548834057206, 40368000000, 
5.646033823673041, 5.54421640864781, 0.7969548995684685, 40470000000, 
5.661716951953891, 5.5602661176009365, 0.7969549205686628, 40572000000, 
5.672172405057464, 5.570965958953911, 0.7969549355878488, 40640000000, 
5.687855546836313, 5.587015682241749, 0.7969549518725678, 40742000000, 
5.7035386476938585, 5.603065368389338, 0.7969549671180879, 40844000000, 
5.719221790375653, 5.619115097810628, 0.7969549837874097, 40946000000, 
5.734904928088045, 5.63516481913989, 0.7969550046951625, 41048000000, 
5.750588042512501, 5.651214516773193, 0.7969550262953522, 41150000000, 
5.76627119341103, 5.667264253675134, 0.7969550416644041, 41252000000, 
5.781954289257167, 5.683313938438109, 0.7969550568395936, 41354000000, 
5.79763741635527, 5.6993636532972385, 0.7969550763560858, 41456000000, 
5.813320586247397, 5.7154134101592495, 0.7969550987749392, 41558000000, 
5.823775996252303, 5.726113210662095, 0.7969551116654103, 41626000000, 
5.839459090522851, 5.74216289245618, 0.7969551281162707, 41728000000, 
5.8551422338285155, 5.758212628808486, 0.7969551436894844, 41830000000, 
5.870825372384718, 5.774262358185094, 0.7969551628551753, 41932000000, 
5.886508482967363, 5.790312057000577, 0.7969551863510358, 42034000000, 
5.902191626626031, 5.806361790438435, 0.7969552051333955, 42136000000, 
5.917874726973555, 5.8224114828296525, 0.7969552207547203, 42238000000, 
